Date,Price,Open,High,Low,Vol.,Change %
11/16/2018,80460,"80,064","80,460","79,273",14.00K,1.24%
11/19/2018,80064,"69,191","81,053","69,191",32.10K,-0.49%
11/20/2018,79076,"79,570","79,570","79,076",25.00K,-1.23%
11/21/2018,79965,"79,076","80,064","78,384",18.36K,1.12%
11/22/2018,79076,"79,076","79,372","78,087",23.40K,-1.11%
11/23/2018,79570,"80,064","80,064","78,087",78.40K,0.62%
11/26/2018,78582,"79,372","79,372","78,582",4.70K,-1.24%
11/27/2018,78779,"78,977","79,570","78,779",20.11K,0.25%
11/28/2018,78680,"78,582","79,372","77,198",6.50K,-0.13%
11/29/2018,78087,"78,186","78,582","77,692",73.97K,-0.75%
11/30/2018,79570,"79,076","80,064","78,582",128.92K,1.90%
12/3/2018,80064,"79,273","80,064","79,076",31.60K,0.62%
12/4/2018,80064,"80,558","80,558","80,064",11.80K,0.00%
12/5/2018,80064,"80,064","80,163","79,669",28.19K,0.00%
12/6/2018,80262,"79,965","80,262","79,965",72.16K,0.25%
12/7/2018,80064,"80,064","80,262","79,965",44.10K,-0.25%
12/10/2018,80064,"79,076","80,756","79,076",16.77K,0.00%
12/11/2018,79372,"80,064","80,064","78,878",135.80K,-0.86%
12/12/2018,80855,"79,372","80,855","79,372",208.55K,1.87%
12/13/2018,83326,"81,053","85,006","81,053",153.90K,3.06%
12/14/2018,83524,"83,524","84,018","83,128",78.37K,0.24%
12/17/2018,81646,"82,931","83,030","81,646",62.92K,-2.25%
12/18/2018,81053,"81,053","81,547","80,756",276.66K,-0.73%
12/19/2018,82634,"81,053","83,919","81,053",49.50K,1.95%
12/20/2018,82832,"82,041","82,931","82,041",33.01K,0.24%
12/21/2018,82832,"82,634","83,030","81,942",99.57K,0.00%
12/24/2018,82041,"82,041","82,931","82,041",82.80K,-0.95%
12/25/2018,82041,"82,041","82,535","79,076",142.81K,0.00%
12/26/2018,82733,"81,053","83,524","81,053",92.84K,0.84%
12/27/2018,85006,"82,832","85,006","82,832",190.25K,2.75%
12/28/2018,88960,"85,006","88,960","85,006",416.85K,4.65%
1/2/2019,87280,"88,960","88,960","87,280",106.31K,-1.89%
1/3/2019,85797,"87,576","87,675","85,006",80.67K,-1.70%
1/4/2019,84413,"82,931","84,512","82,931",88.53K,-1.61%
1/7/2019,84512,"84,117","84,809","83,524",81.13K,0.12%
1/8/2019,86786,"84,018","87,478","84,018",55.21K,2.69%
1/9/2019,86983,"87,181","87,478","86,687",58.91K,0.23%
1/10/2019,86786,"86,094","86,983","86,094",33.94K,-0.23%
1/11/2019,88268,"86,588","89,949","86,588",149.52K,1.71%
1/14/2019,87379,"88,466","88,466","87,379",33.11K,-1.01%
1/15/2019,87774,"86,983","88,565","86,983",19.54K,0.45%
1/16/2019,86786,"87,972","87,972","86,193",39.39K,-1.13%
1/17/2019,85204,"86,687","86,687","83,030",89.35K,-1.82%
1/18/2019,84018,"84,611","84,611","83,721",29.66K,-1.39%
1/21/2019,85600,"84,908","85,600","84,908",17.65K,1.88%
1/22/2019,85006,"84,908","85,797","84,611",13.25K,-0.69%
1/23/2019,82733,"84,809","84,809","81,053",128.60K,-2.67%
1/24/2019,83524,"80,657","83,524","80,657",19.19K,0.96%
1/25/2019,84018,"86,983","86,983","82,733",35.91K,0.59%
1/28/2019,83425,"82,041","83,919","81,745",22.31K,-0.71%
1/29/2019,83227,"83,919","84,018","83,128",34.83K,-0.24%
1/30/2019,82535,"83,128","83,524","82,535",41.82K,-0.83%
1/31/2019,83128,"83,030","83,227","83,030",31.60K,0.72%
2/1/2019,83128,"83,128","83,227","82,931",16.70K,0.00%
2/11/2019,83524,"83,128","84,018","83,128",27.14K,0.48%
2/12/2019,84018,"83,524","84,809","83,425",28.21K,0.59%
2/13/2019,85006,"84,018","85,204","83,721",46.11K,1.18%
2/14/2019,84512,"84,809","84,908","84,512",28.18K,-0.58%
2/15/2019,85896,"84,611","86,489","84,216",81.30K,1.64%
2/18/2019,87280,"85,501","87,576","85,204",191.99K,1.61%
2/19/2019,87082,"86,983","87,873","86,489",90.44K,-0.23%
2/20/2019,88664,"87,082","89,158","86,983",267.84K,1.82%
2/21/2019,88565,"88,071","88,861","88,071",46.73K,-0.11%
2/22/2019,87280,"87,972","88,268","86,884",62.82K,-1.45%
2/25/2019,89652,"86,983","90,937","86,489",342.97K,2.72%
2/26/2019,89059,"90,048","90,048","88,466",107.78K,-0.66%
2/27/2019,88664,"88,960","89,652","88,565",66.51K,-0.44%
2/28/2019,86983,"87,972","88,071","85,995",116.10K,-1.90%
3/1/2019,86884,"86,884","87,774","86,884",88.42K,-0.11%
3/4/2019,87873,"87,082","88,367","87,082",62.61K,1.14%
3/5/2019,87576,"87,478","88,071","86,687",106.53K,-0.34%
3/6/2019,86983,"87,774","88,664","86,786",37.66K,-0.68%
3/7/2019,88763,"86,588","89,949","86,588",187.98K,2.05%
3/8/2019,87478,"88,960","88,960","86,983",83.25K,-1.45%
3/11/2019,86489,"87,478","87,576","85,006",33.11K,-1.13%
3/12/2019,86588,"86,291","86,884","85,995",59.67K,0.11%
3/13/2019,85501,"86,193","86,193","85,006",140.96K,-1.26%
3/14/2019,85995,"85,303","86,489","85,006",45.11K,0.58%
3/15/2019,85501,"86,489","86,786","85,402",36.11K,-0.57%
3/18/2019,86588,"85,600","86,884","85,600",110.52K,1.27%
3/19/2019,86983,"86,489","87,972","85,105",99.66K,0.46%
3/20/2019,85600,"86,983","86,983","85,006",94.71K,-1.59%
3/21/2019,84018,"86,588","86,588","84,018",55.00K,-1.85%
3/22/2019,85303,"85,501","85,501","84,315",92.30K,1.53%
3/25/2019,83820,"84,018","85,006","83,326",73.40K,-1.74%
3/26/2019,83030,"83,820","84,018","82,535",28.59K,-0.94%
3/27/2019,83227,"83,524","84,512","83,227",40.60K,0.24%
3/28/2019,84117,"83,820","84,117","83,128",30.90K,1.07%
3/29/2019,83721,"84,018","85,006","83,524",68.81K,-0.47%
