Date,Price,Open,High,Low,Vol.,Change %
5/10/2016,4430.6,"4,430.60","4,496.80","4,404.20",34.89M,-1.18%
5/11/2016,4562.9,"4,496.80","4,562.90","4,483.50",17.64M,2.99%
5/12/2016,4496.8,"4,576.10","4,589.30","4,496.80",12.31M,-1.45%
5/13/2016,4404.2,"4,470.30","4,483.50","4,377.70",27.26M,-2.06%
5/16/2016,4391,"4,391.00","4,404.20","4,351.30",15.95M,-0.30%
5/17/2016,4443.9,"4,404.20","4,470.30","4,404.20",9.46M,1.20%
5/18/2016,4377.7,"4,457.10","4,457.10","4,377.70",12.52M,-1.49%
5/19/2016,4391,"4,377.70","4,443.90","4,364.50",12.19M,0.30%
5/20/2016,4391,"4,391.00","4,404.20","4,364.50",10.08M,0.00%
5/23/2016,4457.1,"4,391.00","4,483.50","4,377.70",8.12M,1.51%
5/24/2016,4457.1,"4,443.90","4,510.00","4,430.60",10.78M,0.00%
5/25/2016,4457.1,"4,470.30","4,523.20","4,443.90",13.01M,0.00%
5/26/2016,4391,"4,443.90","4,470.30","4,391.00",13.07M,-1.48%
