Date,Price,Open,High,Low,Vol.,Change %
7/25/2022,35400,"35,500.00","35,900.00","34,800.00",1.20M,-0.28%
7/26/2022,35550,"35,800.00","36,000.00","35,500.00",885.80K,0.42%
7/27/2022,35550,"35,550.00","35,650.00","35,000.00",725.20K,0.00%
7/28/2022,36500,"36,000.00","36,850.00","35,700.00",2.05M,2.67%
7/29/2022,37300,"36,700.00","37,900.00","36,650.00",4.17M,2.19%
8/1/2022,39000,"37,400.00","39,000.00","37,300.00",3.37M,4.56%
8/2/2022,38500,"38,600.00","39,000.00","38,200.00",1.95M,-1.28%
8/3/2022,39300,"37,950.00","39,300.00","37,900.00",2.15M,2.08%
8/4/2022,39300,"39,300.00","39,650.00","38,500.00",2.42M,0.00%
8/5/2022,39000,"39,200.00","39,200.00","38,500.00",1.03M,-0.76%
8/8/2022,38800,"39,000.00","39,250.00","38,700.00",987.90K,-0.51%
8/9/2022,38650,"38,800.00","39,200.00","38,600.00",1.57M,-0.39%
8/10/2022,38400,"38,500.00","38,800.00","38,400.00",987.00K,-0.65%
8/11/2022,38300,"39,000.00","39,300.00","38,200.00",1.74M,-0.26%
8/12/2022,39200,"38,300.00","39,200.00","38,150.00",1.64M,2.35%
8/15/2022,41000,"39,300.00","41,150.00","39,300.00",3.77M,4.59%
8/16/2022,40500,"40,950.00","41,100.00","40,500.00",981.40K,-1.22%
8/17/2022,40000,"40,500.00","40,600.00","40,000.00",1.39M,-1.23%
8/18/2022,39600,"39,700.00","40,100.00","39,600.00",1.48M,-1.00%
8/19/2022,39350,"39,550.00","40,000.00","39,200.00",1.45M,-0.63%
